speciesCode,comName,sciName,locId,locName,obsDt,lat,lng,locationPrivate,exoticCategory,howMany,region
redkno,Red Knot,Calidris canutus,L504553,SN Humedal Río Maipo--Desembocadura,,-33.6198013,-71.6275442,False,-1,5.0,Valparaíso
stisan,Stilt Sandpiper,Calidris himantopus,L504553,SN Humedal Río Maipo--Desembocadura,,-33.6198013,-71.6275442,False,-1,1.0,Valparaíso
sander,Sanderling,Calidris alba,L504553,SN Humedal Río Maipo--Desembocadura,,-33.6198013,-71.6275442,False,-1,1000.0,Valparaíso
semsan,Semipalmated Sandpiper,Calidris pusilla,L504553,SN Humedal Río Maipo--Desembocadura,,-33.6198013,-71.6275442,False,-1,45.0,Valparaíso
y00678,Crested Caracara,Caracara plancus,L504553,SN Humedal Río Maipo--Desembocadura,,-33.6198013,-71.6275442,False,-1,1.0,Valparaíso
burpar,Burrowing Parakeet,Cyanoliseus patagonus,L3042036,Relave El Trigo CAP,2016-11-12,-29.8256037,-71.0670376,False,-1,25.0,Coquimbo
cawfin1,White-bridled Finch,Melanodera melanodera,L4104480,Ruta Y-455--entre Gallegos Chico y Oazy Harbour,2016-11-12,-52.1950494,-70.6280838,False,-1,6.0,Magallanes
semsan,Semipalmated Sandpiper,Calidris pusilla,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-12,-33.6198013,-71.6275442,False,-1,35.0,Valparaíso
soasni3,Magellanic Snipe,Gallinago magellanica,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-12,-33.6198013,-71.6275442,False,-1,6.0,Valparaíso
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-12,-33.6198013,-71.6275442,False,-1,2.0,Valparaíso
redpha1,Red Phalarope,Phalaropus fulicarius,L570161,Valparaíso--Pelágico,2016-11-12,-33.0008897,-71.9479179,False,-1,350.0,Valparaíso
arcter,Arctic Tern,Sterna paradisaea,L570161,Valparaíso--Pelágico,2016-11-12,-33.0008897,-71.9479179,False,-1,70.0,Valparaíso
whcalb1,White-capped Albatross,Thalassarche cauta,L570161,Valparaíso--Pelágico,2016-11-12,-33.0008897,-71.9479179,False,-1,1.0,Valparaíso
shyalb2,Chatham Albatross,Thalassarche eremita,L570161,Valparaíso--Pelágico,2016-11-12,-33.0008897,-71.9479179,False,-1,1.0,Valparaíso
cappet,Cape Petrel,Daption capense,L570161,Valparaíso--Pelágico,2016-11-12,-33.0008897,-71.9479179,False,-1,2.0,Valparaíso
wvspet1,Elliot's Storm-Petrel,Oceanites gracilis,L570161,Valparaíso--Pelágico,2016-11-12,-33.0008897,-71.9479179,False,-1,1.0,Valparaíso
grhowl2,Lesser Horned Owl,Bubo magellanicus,L5082511,"-18,1966x-69,5686 - 14 nov. 2016 à 21:11",2016-11-13,-18.196629,-69.568568,True,-1,1.0,Arica y Parinacota
osprey,Osprey,Pandion haliaetus,L4745006,Lago Colbún--Norte,2016-11-13,-35.646228,-71.25883,False,-1,1.0,Maule
whcpin,White-cheeked Pintail,Anas bahamensis,L668852,Río Lluta--Desembocadura,2016-11-13,-18.4165392,-70.3224081,False,-1,10.0,Arica y Parinacota
stisan,Stilt Sandpiper,Calidris himantopus,L668852,Río Lluta--Desembocadura,2016-11-13,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
gubter1,Gull-billed Tern,Gelochelidon nilotica,L668852,Río Lluta--Desembocadura,2016-11-13,-18.4165392,-70.3224081,False,-1,2.0,Arica y Parinacota
whthaw1,White-throated Hawk,Buteo albigula,L570508,Putre,2016-11-13,-18.1964537,-69.5565677,False,-1,1.0,Arica y Parinacota
whbmoc1,White-banded Mockingbird,Mimus triurus,L4859672,Punta Lengua de Vaca,2016-11-13,-30.2455144,-71.6329395,False,-1,1.0,Coquimbo
corcan1,Cordilleran Canastero,Asthenes modesta,L985843,Parque Río Olivares,2016-11-13,-33.3414279,-70.1384541,False,-1,17.0,Región Metropolitana de Santiago
shbcan2,Sharp-billed Canastero,Asthenes pyrrholeuca,L985843,Parque Río Olivares,2016-11-13,-33.3414279,-70.1384541,False,-1,32.0,Región Metropolitana de Santiago
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L985843,Parque Río Olivares,2016-11-13,-33.3414279,-70.1384541,False,-1,28.0,Región Metropolitana de Santiago
grhgul,Gray-hooded Gull,Chroicocephalus cirrocephalus,L668852,Río Lluta--Desembocadura,2016-11-13,-18.4165392,-70.3224081,False,-1,2.0,Arica y Parinacota
comter,Common Tern,Sterna hirundo,L668852,Río Lluta--Desembocadura,2016-11-13,-18.4165392,-70.3224081,False,-1,30.0,Arica y Parinacota
santer1,Sandwich Tern,Thalasseus sandvicensis,L668852,Río Lluta--Desembocadura,2016-11-13,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
helpip1,Hellmayr's Pipit,Anthus hellmayri,L2988068,SN Península de Hualpén,2016-11-13,-36.7796965,-73.1821542,False,-1,5.0,Bío-Bío
orntin1,Ornate Tinamou,Nothoprocta ornata,L5081104,Faldeos Taapaca,2016-11-13,-18.1582895,-69.5293593,True,-1,6.0,Arica y Parinacota
speduc2,Spectacled Duck,Speculanas specularis,L3688409,Paso Piuquenes,2016-11-14,-35.7223676,-71.1700344,True,-1,3.0,Maule
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L5085764,Estero Mantagua,2016-11-14,-32.8834164,-71.5003055,True,-1,4.0,Valparaíso
whtcar1,White-throated Caracara,Daptrius albogularis,L2037916,Cerro Castillo,2016-11-14,-51.5898694,-72.5255585,True,-1,1.0,Aisén del General Carlos Ibáñez del Campo
patmoc1,Patagonian Mockingbird,Mimus patagonicus,L824302,Sierra Baguales,2016-11-14,-50.7894427,-72.4143219,False,-1,3.0,Magallanes
rebtro,Red-billed Tropicbird,Phaethon aethereus,L712289,RN Pingüino de Humboldt--Isla Choros,2016-11-14,-29.2693293,-71.5412521,False,-1,1.0,Coquimbo
whbmoc1,White-banded Mockingbird,Mimus triurus,L712289,RN Pingüino de Humboldt--Isla Choros,2016-11-14,-29.2693293,-71.5412521,False,-1,1.0,Coquimbo
shbcan2,Sharp-billed Canastero,Asthenes pyrrholeuca,L985843,Parque Río Olivares,2016-11-14,-33.3414279,-70.1384541,False,-1,26.0,Región Metropolitana de Santiago
perter2,Peruvian Tern,Sternula lorata,L5224504,N121,2016-11-14,-23.0838889,-69.6025,True,-1,1.0,Antofagasta
wrlrus1,Wren-like Rushbird,Phleocryptes melanops,L1030742,PN Torres del Paine--Laguna Los Juncos,2016-11-14,-51.0273604,-72.7756906,False,-1,1.0,Magallanes
siltea1,Silver Teal,Spatula versicolor,L3974417,laguna cercana al lago toro,2016-11-14,-51.2497212,-72.6681662,True,-1,39.0,Magallanes
cocher1,Cocoi Heron,Ardea cocoi,L3974417,laguna cercana al lago toro,2016-11-14,-51.2497212,-72.6681662,True,-1,1.0,Magallanes
strwoo6,Striped Woodpecker,Dryobates lignarius,L3974417,laguna cercana al lago toro,2016-11-14,-51.2497212,-72.6681662,True,-1,6.0,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L3445957,Cerro Delicias,2016-11-15,-33.057571,-71.589644,False,-1,1.0,Valparaíso
gubter1,Gull-billed Tern,Gelochelidon nilotica,L668852,Río Lluta--Desembocadura,2016-11-15,-18.4165392,-70.3224081,False,-1,1.0,Arica y Parinacota
incter1,Inca Tern,Larosterna inca,L862580,Isla Santa María,2016-11-15,-37.0348991,-73.5074615,False,-1,2.0,Bío-Bío
whtkit,White-tailed Kite,Elanus leucurus,L886042,Predio La Platina,2016-11-15,-33.5726872,-70.6210613,False,-1,2.0,Región Metropolitana de Santiago
shbcan2,Sharp-billed Canastero,Asthenes pyrrholeuca,L985843,Parque Río Olivares,2016-11-15,-33.3414279,-70.1384541,False,-1,16.0,Región Metropolitana de Santiago
wispet,Wilson's Storm-Petrel,Oceanites oceanicus,L571146,Ferry Punta Arenas-Porvenir (Pelágico),2016-11-15,-53.233989,-70.6777954,False,-1,59.0,Magallanes
wespet1,Westland Petrel,Procellaria westlandica,L571146,Ferry Punta Arenas-Porvenir (Pelágico),2016-11-15,-53.233989,-70.6777954,False,-1,1.0,Magallanes
perter2,Peruvian Tern,Sternula lorata,L5224896,N122,2016-11-15,-23.0325,-69.6547222,True,-1,1.0,Antofagasta
tuttyr1,Tufted Tit-Tyrant,Anairetes parulus,L3278917,Cordón Baquedano,2016-11-16,-53.3001074,-70.127449,False,-1,1.0,Magallanes
rayfin1,Raimondi's Yellow-Finch,Sicalis raimondii,L570513,Chaca,2016-11-16,-18.8098946,-70.1537347,False,-1,25.0,Arica y Parinacota
chtsee1,Chestnut-throated Seedeater,Sporophila telasco,L570513,Chaca,2016-11-16,-18.8098946,-70.1537347,False,-1,50.0,Arica y Parinacota
kinpen1,King Penguin,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2016-11-16,-53.4619671,-69.3105555,False,-1,139.0,Magallanes
bkbalb,Black-browed Albatross,Thalassarche melanophris,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2016-11-16,-53.4619671,-69.3105555,False,-1,150.0,Magallanes
whcpet1,White-chinned Petrel,Procellaria aequinoctialis,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2016-11-16,-53.4619671,-69.3105555,False,-1,25.0,Magallanes
manshe,Manx Shearwater,Puffinus puffinus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2016-11-16,-53.4619671,-69.3105555,False,-1,1.0,Magallanes
perter2,Peruvian Tern,Sternula lorata,L5146879,"Y09,Yayes",2016-11-16,-22.8536111,-70.2933333,True,-1,1.0,Antofagasta
demwir1,Des Murs's Wiretail,Sylviorthorhynchus desmursii,L4745006,Lago Colbún--Norte,2016-11-16,-35.646228,-71.25883,False,-1,6.0,Maule
cawfin1,White-bridled Finch,Melanodera melanodera,L5088181,"-52.1007x-70.9978 - Nov 17, 2016, 5:36 PM",2016-11-17,-52.100708,-70.997801,True,-1,1.0,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1762044,Ruta G-445 - Camino al Embalse El Yeso,2016-11-17,-33.793634,-70.2070204,True,-1,20.0,Región Metropolitana de Santiago
soasni3,Magellanic Snipe,Gallinago magellanica,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-17,-33.6198013,-71.6275442,False,-1,6.0,Valparaíso
perter2,Peruvian Tern,Sternula lorata,L5223283,H60,2016-11-17,-22.8772222,-69.7180556,True,-1,1.0,Antofagasta
grhgul,Gray-hooded Gull,Chroicocephalus cirrocephalus,L5959426,humedal del río lluta,2016-11-17,-18.3880855,-70.3526688,True,-1,1.0,Arica y Parinacota
gubter1,Gull-billed Tern,Gelochelidon nilotica,L5959426,humedal del río lluta,2016-11-17,-18.3880855,-70.3526688,True,-1,1.0,Arica y Parinacota
wessan,Western Sandpiper,Calidris mauri,L5087302,CL-Coquimbo-La Higuera-playa punta de choros,2016-11-17,-29.297112,-71.374559,True,-1,1.0,Coquimbo
magcor1,Magellanic Cormorant,Leucocarbo magellanicus,L940016,Ferry Punta Delgada-Bahía Azul,2016-11-17,-52.474654,-69.5339944,False,-1,200.0,Magallanes
chifla1,Chilean Flamingo,Phoenicopterus chilensis,L5089553,"CL-Coquimbo - -30,3025x-71,5713 - 18-11-2016 16:26",2016-11-18,-30.302469,-71.571301,True,-1,1.0,Coquimbo
grhgul,Gray-hooded Gull,Chroicocephalus cirrocephalus,L668852,Río Lluta--Desembocadura,2016-11-18,-18.4165392,-70.3224081,False,-1,8.0,Arica y Parinacota
gubter1,Gull-billed Tern,Gelochelidon nilotica,L668852,Río Lluta--Desembocadura,2016-11-18,-18.4165392,-70.3224081,False,-1,6.0,Arica y Parinacota
whtcar1,White-throated Caracara,Daptrius albogularis,L4206582,Cerro Guido,2016-11-18,-50.870543,-72.390578,False,-1,1.0,Magallanes
andduc1,Andean Duck,Oxyura ferruginea,L502857,Tranque La Cadellada,2016-11-18,-33.2049405,-70.7892036,False,-1,2.0,Región Metropolitana de Santiago
whfibi,White-faced Ibis,Plegadis chihi,L607130,Lampa--Puente Negro Sur †,2016-11-18,-33.2853016,-70.8043528,False,-1,6.0,Región Metropolitana de Santiago
perter2,Peruvian Tern,Sternula lorata,L5146713,"R12, Rinconada",2016-11-18,-23.4825,-70.4325,True,-1,1.0,Antofagasta
norgip1,Northern Giant-Petrel,Macronectes halli,L5102939,Viaje en barco entre aerodromo y pueblo,2016-11-19,-33.6001533,-78.8781023,True,-1,20.0,Valparaíso
kerpet,Kermadec Petrel,Pterodroma neglecta,L5102939,Viaje en barco entre aerodromo y pueblo,2016-11-19,-33.6001533,-78.8781023,True,-1,1.0,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L5092181,Valle Nevado,2016-11-19,-33.370227,-70.274746,True,-1,1.0,Región Metropolitana de Santiago
whbmoc1,White-banded Mockingbird,Mimus triurus,L3401210,La Colorada,2016-11-19,-30.2612148,-69.9948286,False,-1,1.0,Coquimbo
whttap1,White-throated Tapaculo,Scelorchilus albicollis,L11334170,Quebrada El Medano a la Costa,2016-11-19,-24.7742364,-70.5210348,True,-1,2.0,Antofagasta
tuttyr1,Tufted Tit-Tyrant,Anairetes parulus,L11334170,Quebrada El Medano a la Costa,2016-11-19,-24.7742364,-70.5210348,True,-1,2.0,Antofagasta
thbsis1,Thick-billed Siskin,Spinus crassirostris,L1062972,Parque Andino Juncal,2016-11-19,-32.915954,-70.0926232,False,-1,3.0,Valparaíso
helpip1,Hellmayr's Pipit,Anthus hellmayri,L819240,PN Laguna del Laja,2016-11-19,-37.3925275,-71.4217758,False,-1,1.0,Bío-Bío
rocpen1,Southern Rockhopper Penguin,Eudyptes chrysocome,L2704225,Drake Passage_3,,-57.1362393,-65.2587891,True,-1,2.0,Magallanes
wanalb,Wandering Albatross,Diomedea exulans,L2704225,Drake Passage_3,,-57.1362393,-65.2587891,True,-1,1.0,Magallanes
blupet1,Blue Petrel,Halobaena caerulea,L2704225,Drake Passage_3,,-57.1362393,-65.2587891,True,-1,0.0,Magallanes
slbpri1,Slender-billed Prion,Pachyptila belcheri,L2704225,Drake Passage_3,,-57.1362393,-65.2587891,True,-1,0.0,Magallanes
bcnher,Black-crowned Night-Heron,Nycticorax nycticorax,L5100964,Parque Bicentenario,2016-11-20,-33.3946748,-70.6006108,True,-1,1.0,Región Metropolitana de Santiago
wbspet1,White-bellied Storm-Petrel,Fregetta grallaria,L5102968,pelagico desde Robinson,2016-11-20,-33.6185243,-78.7977648,True,-1,30.0,Valparaíso
kerpet,Kermadec Petrel,Pterodroma neglecta,L5102968,pelagico desde Robinson,2016-11-20,-33.6185243,-78.7977648,True,-1,3.0,Valparaíso
jufpet,Juan Fernandez Petrel,Pterodroma externa,L5102968,pelagico desde Robinson,2016-11-20,-33.6185243,-78.7977648,True,-1,20.0,Valparaíso
maspet3,Masatierra Petrel,Pterodroma defilippiana,L5102968,pelagico desde Robinson,2016-11-20,-33.6185243,-78.7977648,True,-1,25.0,Valparaíso
stepet,Stejneger's Petrel,Pterodroma longirostris,L5102968,pelagico desde Robinson,2016-11-20,-33.6185243,-78.7977648,True,-1,15.0,Valparaíso
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L516547,Isla Robinson Crusoe,2016-11-20,-33.6454923,-78.8323975,False,-1,30.0,Valparaíso
redkno,Red Knot,Calidris canutus,L516521,Caulín,2016-11-20,-41.8259378,-73.6275078,False,-1,20.0,Los Lagos
rutpla1,Rufous-tailed Plantcutter,Phytotoma rara,L3309508,bahuales,2016-11-20,-50.6790568,-72.3326111,True,-1,6.0,Magallanes
jfttyr1,Juan Fernandez Tit-Tyrant,Anairetes fernandezianus,L516547,Isla Robinson Crusoe,2016-11-20,-33.6454923,-78.8323975,False,-1,2.0,Valparaíso
thbsis1,Thick-billed Siskin,Spinus crassirostris,L1062972,Parque Andino Juncal,2016-11-20,-32.915954,-70.0926232,False,-1,2.0,Valparaíso
whcpin,White-cheeked Pintail,Anas bahamensis,L668852,Río Lluta--Desembocadura,2016-11-20,-18.4165392,-70.3224081,False,-1,6.0,Arica y Parinacota
rayfin1,Raimondi's Yellow-Finch,Sicalis raimondii,L570513,Chaca,2016-11-20,-18.8098946,-70.1537347,False,-1,3.0,Arica y Parinacota
amgplo,American Golden-Plover,Pluvialis dominica,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-20,-33.6198013,-71.6275442,False,-1,15.0,Valparaíso
colplo1,Collared Plover,Charadrius collaris,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-20,-33.6198013,-71.6275442,False,-1,12.0,Valparaíso
monpar,Monk Parakeet,Myiopsitta monachus,L3373472,Cerro San Cristóbal--Anfiteatro Pablo Neruda,2016-11-20,-33.4040189,-70.6099811,False,0,13.0,Región Metropolitana de Santiago
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-20,-33.6198013,-71.6275442,False,-1,4.0,Valparaíso
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L1147111,Farellones,2016-11-21,-33.3520394,-70.3129292,False,-1,1.0,Región Metropolitana de Santiago
santer1,Sandwich Tern,Thalasseus sandvicensis,L5867348,"CL-Valparaíso-San Antonio - -33,6211x-71,6298 - 21 may. 2017 11:02",2016-11-21,-33.621149,-71.629848,True,-1,2.0,Valparaíso
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L770069,PN Archipiélago de Juan Fernández,2016-11-21,-33.644349,-78.8440018,False,-1,25.0,Valparaíso
jfttyr1,Juan Fernandez Tit-Tyrant,Anairetes fernandezianus,L770069,PN Archipiélago de Juan Fernández,2016-11-21,-33.644349,-78.8440018,False,-1,25.0,Valparaíso
stepet,Stejneger's Petrel,Pterodroma longirostris,L10618062,Robinson Crusoe Island,,-33.6326,-78.8506,True,-1,0.0,Valparaíso
sander,Sanderling,Calidris alba,L5104986,Mejillones--Costanera oriente,2016-11-22,-23.0752183,-70.3944445,False,-1,3000.0,Antofagasta
kelgul,Kelp Gull,Larus dominicanus,L516551,Río Mataquito--Desembocadura,2016-11-22,-34.9909099,-72.182579,False,-1,2000.0,Maule
blkski,Black Skimmer,Rynchops niger,L516551,Río Mataquito--Desembocadura,2016-11-22,-34.9909099,-72.182579,False,-1,550.0,Maule
perter2,Peruvian Tern,Sternula lorata,L5224519,N125,2016-11-22,-23.0372222,-69.6483333,True,-1,1.0,Antofagasta
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L5105107,trail between the village and the airstrip,2016-11-22,-33.6523741,-78.9046454,True,-1,5.0,Valparaíso
jfttyr1,Juan Fernandez Tit-Tyrant,Anairetes fernandezianus,L5105107,trail between the village and the airstrip,2016-11-22,-33.6523741,-78.9046454,True,-1,5.0,Valparaíso
brnowl,Barn Owl,Tyto alba,L5103851,Club Coihuin,2016-11-23,-42.7622573,-73.6987128,True,-1,1.0,Los Lagos
perter2,Peruvian Tern,Sternula lorata,L5223297,H64,2016-11-24,-22.8702778,-69.715,True,-1,1.0,Antofagasta
patmoc1,Patagonian Mockingbird,Mimus patagonicus,L3309508,bahuales,2016-11-24,-50.6790568,-72.3326111,True,-1,4.0,Magallanes
scrcow1,Screaming Cowbird,Molothrus rufoaxillaris,L5105754,Colegio Industrial Las Nieves,2016-11-25,-33.5941847,-70.5825984,False,-1,2.0,Región Metropolitana de Santiago
rudtur,Ruddy Turnstone,Arenaria interpres,L570658,SN Laguna Batuco,2016-11-25,-33.2064427,-70.8279133,False,-1,1.0,Región Metropolitana de Santiago
semsan,Semipalmated Sandpiper,Calidris pusilla,L570658,SN Laguna Batuco,2016-11-25,-33.2064427,-70.8279133,False,-1,3.0,Región Metropolitana de Santiago
kinpen1,King Penguin,Aptenodytes patagonicus,L1032990,Parque Pingüino Rey (Desembocadura Río Marazzi),2016-11-25,-53.4619671,-69.3105555,False,-1,70.0,Magallanes
stbear2,Straight-billed Earthcreeper,Ochetorhynchus ruficaudus,L594542,Embalse El Yeso--Vegas superiores,2016-11-25,-33.6250545,-70.0251281,False,-1,1.0,Región Metropolitana de Santiago
perter2,Peruvian Tern,Sternula lorata,L5146318,Michilla21,2016-11-25,-22.7025,-70.2763889,True,-1,1.0,Antofagasta
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-25,-33.6198013,-71.6275442,False,-1,1.0,Valparaíso
shbmin1,Short-billed Miner,Geositta antarctica,L5571277,W-Hike: Paine to Cuernos,2016-11-25,-50.9951753,-73.0541468,True,-1,1.0,Magallanes
juffir1,Juan Fernandez Firecrown,Sephanoides fernandensis,L516547,Isla Robinson Crusoe,,-33.6454923,-78.8323975,False,-1,1.0,Valparaíso
auspar1,Austral Parakeet,Enicognathus ferrugineus,L5162767,"CL-Región de Magallanes y de la Antártica Chilena-Punta Arenas-5010 Ruta 9 - -53,55x-70,941",2016-11-26,-53.5503286,-70.94073,True,-1,100.0,Magallanes
ruhgoo1,Ruddy-headed Goose,Chloephaga rubidiceps,L1087903,MN Canquén Colorado,2016-11-26,-53.6514552,-70.9430552,False,-1,14.0,Magallanes
flistd1,Flightless Steamer-Duck,Tachyeres pteneres,L1087903,MN Canquén Colorado,2016-11-26,-53.6514552,-70.9430552,False,-1,28.0,Magallanes
soater1,South American Tern,Sterna hirundinacea,L1087903,MN Canquén Colorado,2016-11-26,-53.6514552,-70.9430552,False,-1,600.0,Magallanes
gyhsif1,Gray-hooded Sierra Finch,Phrygilus gayi,L504548,Estero Mantagua,2016-11-26,-32.8844165,-71.5067482,False,-1,2.0,Valparaíso
ticdor1,Ticking Doradito,Pseudocolopteryx citreola,L23043339,"4650068, Purén CL-La Araucanía (-38.0281,-72.9452)",2016-11-26,-38.028063,-72.945185,True,-1,1.0,Araucanía
robpoc1,Rosy-billed Pochard,Netta peposaca,L4025581,Universidad de Concepción,2016-11-26,-36.8278022,-73.0380106,False,-1,1.0,Bío-Bío
semsan,Semipalmated Sandpiper,Calidris pusilla,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-26,-33.6198013,-71.6275442,False,-1,72.0,Valparaíso
comter,Common Tern,Sterna hirundo,L504553,SN Humedal Río Maipo--Desembocadura,2016-11-26,-33.6198013,-71.6275442,False,-1,10.0,Valparaíso
rayfin1,Raimondi's Yellow-Finch,Sicalis raimondii,L570513,Chaca,2016-11-26,-18.8098946,-70.1537347,False,-1,6.0,Arica y Parinacota
wbspet1,White-bellied Storm-Petrel,Fregetta grallaria,L5240429,Isla Robinson Crusoe--Pelágico,,-33.6051837,-78.7659216,False,-1,1.0,Valparaíso
stepet,Stejneger's Petrel,Pterodroma longirostris,L5240429,Isla Robinson Crusoe--Pelágico,,-33.6051837,-78.7659216,False,-1,1.0,Valparaíso
gryfin3,Greenish Yellow-Finch,Sicalis olivascens,L3081677,Juntas del Toro,2016-11-27,-29.9756803,-70.0928378,False,-1,4.0,Coquimbo
wespet1,Westland Petrel,Procellaria westlandica,L571146,Ferry Punta Arenas-Porvenir (Pelágico),2016-11-27,-53.233989,-70.6777954,False,-1,2.0,Magallanes
rudtur,Ruddy Turnstone,Arenaria interpres,L570658,SN Laguna Batuco,2016-11-27,-33.2064427,-70.8279133,False,-1,1.0,Región Metropolitana de Santiago
rettro,Red-tailed Tropicbird,Phaethon rubricauda,L3015862,Rano Raraku,2016-11-27,-27.1262447,-109.2874297,False,-1,1.0,Valparaíso
grefri,Great Frigatebird,Fregata minor,L3015862,Rano Raraku,2016-11-27,-27.1262447,-109.2874297,False,-1,1.0,Valparaíso
whcpin,White-cheeked Pintail,Anas bahamensis,L668852,Río Lluta--Desembocadura,2016-11-27,-18.4165392,-70.3224081,False,-1,16.0,Arica y Parinacota
semplo,Semipalmated Plover,Charadrius semipalmatus,L668852,Río Lluta--Desembocadura,2016-11-27,-18.4165392,-70.3224081,False,-1,23.0,Arica y Parinacota
redkno,Red Knot,Calidris canutus,L668852,Río Lluta--Desembocadura,2016-11-27,-18.4165392,-70.3224081,False,-1,4.0,Arica y Parinacota
