FireID,FireSeason,RegionCode,Region_CONAF,FireName_CONAF,Area_CONAF [ha],IgnitionDate_CONAF,ControlDate_CONAF,Latitude [°],Longitude [°],FireScar,FolderLocation,FireScarImgName,PreFireImgName,PostFireImgName,RdNBRImgName,SeverityImgName,FireScarVectorName,SeverityVectorName,Threshold,NorthBoundLatitude [°],SouthBoundLatitude [°],WestBoundLongitude [°],EastBoundLongitude [°],Width [pixels],Height [pixels],TotalArea [m2],AreaUnchS [m2],AreaLowS [m2],AreaModS [m2],AreaHighS [m2],FireScarPolygons,SeverityPolygons,OverlapIDs,Observations
ID194441,2018,CL-AR,Araucania,QUILAPAN,15.0,2018-02-10,2018-02-10,-38.2053,-72.4547,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194441_u615_20180210.tif,ImgPreF_CL-AR_ID194441_u615_20180210.tif,ImgPosF_CL-AR_ID194441_u615_20180210.tif,RdNBR_CL-AR_ID194441_u615_20180210.tif,Severity_CL-AR_ID194441_u615_20180210.tif,FireScar_CL-AR_ID194441_u615_20180210.shp,Severity_CL-AR_ID194441_u615_20180210.shp,615.0,-38.1868437387504,-38.22080005649013,-72.4916179771783,-72.4482293489553,161.0,126.0,1934101.20922852,0.0,0.0,82617.0654907227,1851484.14373779,43.0,138.0,"ID193742, ID194013, ID194366, ID194442",
ID194442,2018,CL-AR,Araucania,SANTA CLARA 3,88.12,2018-02-10,2018-02-12,-38.2047,-72.4841,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194442_u429_20180210.tif,ImgPreF_CL-AR_ID194442_u429_20180210.tif,ImgPosF_CL-AR_ID194442_u429_20180210.tif,RdNBR_CL-AR_ID194442_u429_20180210.tif,Severity_CL-AR_ID194442_u429_20180210.tif,FireScar_CL-AR_ID194442_u429_20180210.shp,Severity_CL-AR_ID194442_u429_20180210.shp,429.0,-38.1884607062618,-38.20894229473974,-72.4824551612802,-72.46197357280226,76.0,76.0,1951850.72741699,0.0,0.0,733729.829956055,1218120.89746094,4.0,154.0,"ID193742, ID194366, ID194441",
ID194449,2018,CL-AR,Araucania,LOS SAUCES (P) 2,90.0,2018-02-11,2018-02-12,-37.9975,-72.8239,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194449_u300_20180211.tif,ImgPreF_CL-AR_ID194449_u300_20180211.tif,ImgPosF_CL-AR_ID194449_u300_20180211.tif,RdNBR_CL-AR_ID194449_u300_20180211.tif,Severity_CL-AR_ID194449_u300_20180211.tif,FireScar_CL-AR_ID194449_u300_20180211.shp,Severity_CL-AR_ID194449_u300_20180211.shp,300.0,-37.985261788994,-37.99765853991486,-72.8263302520412,-72.81501147946129,42.0,46.0,750623.5472412109,0.0,2124.30694580078,169952.394836426,578546.845458984,1.0,80.0,ID193991,
ID194451,2018,CL-AR,Araucania,VILLA CAUTIN,15.0,2018-02-12,2018-02-12,-38.4047,-72.0514,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194451_u500_20180212.tif,ImgPreF_CL-AR_ID194451_u500_20180212.tif,ImgPosF_CL-AR_ID194451_u500_20180212.tif,RdNBR_CL-AR_ID194451_u500_20180212.tif,Severity_CL-AR_ID194451_u500_20180212.tif,FireScar_CL-AR_ID194451_u500_20180212.shp,Severity_CL-AR_ID194451_u500_20180212.shp,500.0,-38.4005529448424,-38.40755980405854,-72.0852201426426,-72.07821328342646,26.0,26.0,269002.370849609,0.0,0.0,21125.7415161133,247876.629333496,1.0,19.0,,
ID194453,2018,CL-AR,Araucania,EL AROMO,625.0,2018-02-12,2018-02-18,-38.3458,-72.7714,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194453_u373_20180212.tif,ImgPreF_CL-AR_ID194453_u373_20180212.tif,ImgPosF_CL-AR_ID194453_u373_20180212.tif,RdNBR_CL-AR_ID194453_u373_20180212.tif,Severity_CL-AR_ID194453_u373_20180212.tif,FireScar_CL-AR_ID194453_u373_20180212.shp,Severity_CL-AR_ID194453_u373_20180212.shp,373.0,-38.3046128724985,-38.35366088701145,-72.77647375377259,-72.75006328441947,98.0,182.0,3866434.2164917,0.0,0.0,861397.6715087891,3005036.54498291,4.0,273.0,,
ID194454,2018,CL-AR,Araucania,SANTA FILOMENA 1,10.5,2018-02-12,2018-02-12,-38.1875,-72.4092,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194454_u300_20180212.tif,ImgPreF_CL-AR_ID194454_u300_20180212.tif,ImgPosF_CL-AR_ID194454_u300_20180212.tif,RdNBR_CL-AR_ID194454_u300_20180212.tif,Severity_CL-AR_ID194454_u300_20180212.tif,FireScar_CL-AR_ID194454_u300_20180212.shp,Severity_CL-AR_ID194454_u300_20180212.shp,300.0,-38.1712130528067,-38.19223363045511,-72.42074090126121,-72.3967558831752,89.0,78.0,582009.056091309,0.0,16951.182800293,281116.135253906,283941.738037109,6.0,122.0,"ID194012, ID194341, ID194472",
ID194455,2018,CL-AR,Araucania,TOQUIHUE 2,100.0,2018-02-12,2018-02-13,-38.2114,-72.3969,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194455_u300_20180212.tif,ImgPreF_CL-AR_ID194455_u300_20180212.tif,ImgPosF_CL-AR_ID194455_u300_20180212.tif,RdNBR_CL-AR_ID194455_u300_20180212.tif,Severity_CL-AR_ID194455_u300_20180212.tif,FireScar_CL-AR_ID194455_u300_20180212.shp,Severity_CL-AR_ID194455_u300_20180212.shp,300.0,-38.20031846801221,-38.22106955107538,-72.4064576882437,-72.39459992649333,44.0,77.0,1102827.76629639,0.0,32477.4181518555,415141.791870117,655208.556274414,1.0,113.0,,
ID194461,2018,CL-AR,Araucania,HUINILHUE,27.5,2018-02-13,2018-02-13,-38.2806,-72.7431,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194461_u300_20180213.tif,ImgPreF_CL-AR_ID194461_u300_20180213.tif,ImgPosF_CL-AR_ID194461_u300_20180213.tif,RdNBR_CL-AR_ID194461_u300_20180213.tif,Severity_CL-AR_ID194461_u300_20180213.tif,FireScar_CL-AR_ID194461_u300_20180213.shp,Severity_CL-AR_ID194461_u300_20180213.shp,300.0,-38.27389048978161,-38.28224482192392,-72.74682934939659,-72.73739703891333,35.0,31.0,173527.265136719,0.0,11992.0491333008,92407.7442016602,69127.4718017578,5.0,47.0,ID194462,
ID194462,2018,CL-AR,Araucania,EL AVELLANO,277.4,2018-02-13,2018-02-17,-38.2772,-72.7694,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194462_u300_20180213.tif,ImgPreF_CL-AR_ID194462_u300_20180213.tif,ImgPosF_CL-AR_ID194462_u300_20180213.tif,RdNBR_CL-AR_ID194462_u300_20180213.tif,Severity_CL-AR_ID194462_u300_20180213.tif,FireScar_CL-AR_ID194462_u300_20180213.shp,Severity_CL-AR_ID194462_u300_20180213.shp,300.0,-38.256103847156,-38.28224482192389,-72.7716228512383,-72.73739703891333,127.0,97.0,2134797.98980713,0.0,40212.0673828125,859975.766540527,1234610.15588379,5.0,192.0,"ID194011, ID194461",
ID194463,2018,CL-AR,Araucania,RESERVA NACIONAL NALCAS,10.0,2018-02-13,2018-02-17,-38.2939,-71.5092,0,,,,,,,,,,,,,,,,,,,,,,,,
ID194465,2018,CL-AR,Araucania,RUCADIUCA 2,30.0,2018-02-14,2018-02-16,-38.7133,-73.2081,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194465_u300_20180214.tif,ImgPreF_CL-AR_ID194465_u300_20180214.tif,ImgPosF_CL-AR_ID194465_u300_20180214.tif,RdNBR_CL-AR_ID194465_u300_20180214.tif,Severity_CL-AR_ID194465_u300_20180214.tif,FireScar_CL-AR_ID194465_u300_20180214.shp,Severity_CL-AR_ID194465_u300_20180214.shp,300.0,-38.70535132074421,-38.7150531258127,-73.216827906048,-73.20604812263855,40.0,36.0,200557.004699707,0.0,6311.40301513672,138146.708984375,56098.89270019531,7.0,33.0,ID193812,
ID194467,2018,CL-AR,Araucania,PORTAL SAN FRANCISCO,14.0,2018-02-14,2018-02-14,-38.6886,-72.6478,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194467_u300_20180214.tif,ImgPreF_CL-AR_ID194467_u300_20180214.tif,ImgPosF_CL-AR_ID194467_u300_20180214.tif,RdNBR_CL-AR_ID194467_u300_20180214.tif,Severity_CL-AR_ID194467_u300_20180214.tif,FireScar_CL-AR_ID194467_u300_20180214.shp,Severity_CL-AR_ID194467_u300_20180214.shp,300.0,-38.6881036672891,-38.69241558065288,-72.65115877163791,-72.64549938534796,21.0,16.0,136782.154968262,0.0,3507.22290039062,58220.21667480469,75054.71539306639,1.0,29.0,,
ID194468,2018,CL-AR,Araucania,TEMUCUICUI 2,15.0,2018-02-14,2018-02-16,-38.0756,-72.4658,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194468_u270_20180214.tif,ImgPreF_CL-AR_ID194468_u270_20180214.tif,ImgPosF_CL-AR_ID194468_u270_20180214.tif,RdNBR_CL-AR_ID194468_u270_20180214.tif,Severity_CL-AR_ID194468_u270_20180214.tif,FireScar_CL-AR_ID194468_u270_20180214.shp,Severity_CL-AR_ID194468_u270_20180214.shp,270.0,-38.0715000562694,-38.08227983967884,-72.4765262804051,-72.46439902406948,45.0,40.0,240488.279541016,0.0,43854.0352783203,168341.649047852,28292.5952148438,18.0,78.0,ID193815,
ID194469,2018,CL-AR,Araucania,LLANCAMIL,74.3,2018-02-15,2018-02-16,-38.4106,-72.4,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194469_u488_20180215.tif,ImgPreF_CL-AR_ID194469_u488_20180215.tif,ImgPosF_CL-AR_ID194469_u488_20180215.tif,RdNBR_CL-AR_ID194469_u488_20180215.tif,Severity_CL-AR_ID194469_u488_20180215.tif,FireScar_CL-AR_ID194469_u488_20180215.shp,Severity_CL-AR_ID194469_u488_20180215.shp,488.0,-38.4089072769847,-38.41887857663843,-72.405649204488,-72.38058620806105,93.0,37.0,715366.883850098,0.0,0.0,72521.78515625,642845.098693848,2.0,58.0,,
ID194470,2018,CL-AR,Araucania,VICTORIA,139.35,2018-02-15,2018-02-15,-38.2308,-72.3592,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194470_u300_20180215.tif,ImgPreF_CL-AR_ID194470_u300_20180215.tif,ImgPosF_CL-AR_ID194470_u300_20180215.tif,RdNBR_CL-AR_ID194470_u300_20180215.tif,Severity_CL-AR_ID194470_u300_20180215.tif,FireScar_CL-AR_ID194470_u300_20180215.shp,Severity_CL-AR_ID194470_u300_20180215.shp,300.0,-38.21190673517729,-38.23777821535995,-72.38058620806109,-72.34824685783276,120.0,96.0,2210254.0489502,0.0,24707.7677612305,660026.904479981,1525519.37670898,5.0,171.0,ID193822,
ID194472,2018,CL-AR,Araucania,SANTA FILOMENA 2,10.5,2018-02-16,2018-02-18,-38.1878,-72.4064,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194472_u300_20180216.tif,ImgPreF_CL-AR_ID194472_u300_20180216.tif,ImgPosF_CL-AR_ID194472_u300_20180216.tif,RdNBR_CL-AR_ID194472_u300_20180216.tif,Severity_CL-AR_ID194472_u300_20180216.tif,FireScar_CL-AR_ID194472_u300_20180216.shp,Severity_CL-AR_ID194472_u300_20180216.shp,300.0,-38.1776809228524,-38.18980817918801,-72.4145425258008,-72.40537970990277,34.0,45.0,406121.070678711,0.0,9181.88372802734,195644.909118652,201294.277832031,2.0,70.0,"ID194012, ID194454",
ID194480,2018,CL-AR,Araucania,EL MOLINO (P),39.0,2018-02-21,2018-02-21,-38.3447,-72.3194,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194480_u236_20180221.tif,ImgPreF_CL-AR_ID194480_u236_20180221.tif,ImgPosF_CL-AR_ID194480_u236_20180221.tif,RdNBR_CL-AR_ID194480_u236_20180221.tif,Severity_CL-AR_ID194480_u236_20180221.tif,FireScar_CL-AR_ID194480_u236_20180221.shp,Severity_CL-AR_ID194480_u236_20180221.shp,236.0,-38.3434200927724,-38.34692352238046,-72.3261483018434,-72.32372285057627,9.0,13.0,58494.9916992187,0.0,24666.5971679688,33828.39453125,0.0,1.0,8.0,,
ID194481,2018,CL-AR,Araucania,LOS ULMOS,14.5,2018-02-22,2018-02-22,-38.3075,-72.2803,0,,,,,,,,,,,,,,,,,,,,,,,,
ID194490,2018,CL-AR,Araucania,SAN JORGE,11.0,2018-02-26,2018-02-26,-37.9803,-72.3114,0,,,,,,,,,,,,,,,,,,,,,,,,
ID194508,2018,CL-AR,Araucania,ARENAS BLANCAS,19.6,2018-03-02,2018-03-03,-38.8733,-72.9867,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194508_u457_20180302.tif,ImgPreF_CL-AR_ID194508_u457_20180302.tif,ImgPosF_CL-AR_ID194508_u457_20180302.tif,RdNBR_CL-AR_ID194508_u457_20180302.tif,Severity_CL-AR_ID194508_u457_20180302.tif,FireScar_CL-AR_ID194508_u457_20180302.shp,Severity_CL-AR_ID194508_u457_20180302.shp,457.0,-38.8619276747662,-38.87648038236895,-73.0050051620526,-72.97913368186994,96.0,54.0,645832.132995606,0.0,0.0,370149.668029785,275682.46496582,12.0,79.0,,
ID194514,2018,CL-AR,Araucania,GUINDO CHICO,12.0,2018-03-03,2018-03-03,-38.0836,-72.8078,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194514_u382_20180303.tif,ImgPreF_CL-AR_ID194514_u382_20180303.tif,ImgPosF_CL-AR_ID194514_u382_20180303.tif,RdNBR_CL-AR_ID194514_u382_20180303.tif,Severity_CL-AR_ID194514_u382_20180303.tif,FireScar_CL-AR_ID194514_u382_20180303.shp,Severity_CL-AR_ID194514_u382_20180303.shp,382.0,-38.0849747855312,-38.09871900937824,-72.821479349507,-72.80692664190425,54.0,51.0,642117.244384766,0.0,0.0,516238.108032227,125879.136352539,12.0,89.0,ID194018,
ID194515,2018,CL-AR,Araucania,CASTELLON,58.6,2018-03-03,2018-03-03,-38.7331,-72.9517,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194515_u300_20180303.tif,ImgPreF_CL-AR_ID194515_u300_20180303.tif,ImgPosF_CL-AR_ID194515_u300_20180303.tif,RdNBR_CL-AR_ID194515_u300_20180303.tif,Severity_CL-AR_ID194515_u300_20180303.tif,FireScar_CL-AR_ID194515_u300_20180303.shp,Severity_CL-AR_ID194515_u300_20180303.shp,300.0,-38.7150531258127,-38.73742117638729,-72.9683538984605,-72.94409938578927,90.0,83.0,1265483.42553711,0.0,30847.9770507812,495674.131591797,738961.3168945309,6.0,175.0,,
ID194519,2018,CL-AR,Araucania,LA ROSA,10.0,2018-03-05,2018-03-05,-38.0961,-72.3403,0,,,,,,,,,,,,,,,,,,,,,,,,
ID194520,2018,CL-AR,Araucania,EL MOLINO,12.0,2018-03-05,2018-03-05,-38.9889,-72.4886,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194520_u439_20180305.tif,ImgPreF_CL-AR_ID194520_u439_20180305.tif,ImgPosF_CL-AR_ID194520_u439_20180305.tif,RdNBR_CL-AR_ID194520_u439_20180305.tif,Severity_CL-AR_ID194520_u439_20180305.tif,FireScar_CL-AR_ID194520_u439_20180305.shp,Severity_CL-AR_ID194520_u439_20180305.shp,439.0,-38.98373922729279,-38.99074608650893,-72.49458241761592,-72.48353313962124,41.0,26.0,367451.571166992,0.0,0.0,136921.163818359,230530.407348633,1.0,36.0,,
ID194528,2018,CL-AR,Araucania,MANZANAL,16.3,2018-03-06,2018-03-07,-39.0267,-72.6431,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194528_u300_20180306.tif,ImgPreF_CL-AR_ID194528_u300_20180306.tif,ImgPosF_CL-AR_ID194528_u300_20180306.tif,RdNBR_CL-AR_ID194528_u300_20180306.tif,Severity_CL-AR_ID194528_u300_20180306.tif,FireScar_CL-AR_ID194528_u300_20180306.shp,Severity_CL-AR_ID194528_u300_20180306.shp,300.0,-39.0217379638111,-39.03278724180577,-72.6457688799332,-72.63121617233045,54.0,41.0,189904.801391602,0.0,4189.12622070313,94952.1702270508,90763.5049438477,2.0,35.0,,
ID194532,2018,CL-AR,Araucania,COMUNIDAD LEVIO,110.0,2018-03-06,2018-03-07,-38.4778,-72.5908,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194532_u600_20180306.tif,ImgPreF_CL-AR_ID194532_u600_20180306.tif,ImgPosF_CL-AR_ID194532_u600_20180306.tif,RdNBR_CL-AR_ID194532_u600_20180306.tif,Severity_CL-AR_ID194532_u600_20180306.tif,FireScar_CL-AR_ID194532_u600_20180306.shp,Severity_CL-AR_ID194532_u600_20180306.shp,600.0,-38.4657706344695,-38.47385547202658,-72.5867495657665,-72.57354433108993,49.0,30.0,350372.393676758,0.0,0.0,42213.7544555664,308158.639221191,4.0,44.0,,
ID194534,2018,CL-AR,Araucania,LOS LAURELES,35.0,2018-03-06,2018-03-07,-38.9853,-72.2292,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194534_u300_20180306.tif,ImgPreF_CL-AR_ID194534_u300_20180306.tif,ImgPosF_CL-AR_ID194534_u300_20180306.tif,RdNBR_CL-AR_ID194534_u300_20180306.tif,Severity_CL-AR_ID194534_u300_20180306.tif,FireScar_CL-AR_ID194534_u300_20180306.shp,Severity_CL-AR_ID194534_u300_20180306.shp,300.0,-38.9861646785599,-38.99182406484986,-72.2302082294995,-72.22185389735718,31.0,21.0,194198.406555176,0.0,2794.23681640625,153682.228820801,37721.9409179687,2.0,21.0,,
ID194535,2018,CL-AR,Araucania,LOS PEUMOS,680.0,2018-03-06,2018-03-08,-38.4358,-72.7042,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194535_u980_20180306.tif,ImgPreF_CL-AR_ID194535_u980_20180306.tif,ImgPosF_CL-AR_ID194535_u980_20180306.tif,RdNBR_CL-AR_ID194535_u980_20180306.tif,Severity_CL-AR_ID194535_u980_20180306.tif,FireScar_CL-AR_ID194535_u980_20180306.shp,Severity_CL-AR_ID194535_u980_20180306.shp,980.0,-38.4250769520989,-38.4520264106225,-72.7274257392596,-72.69616436737222,116.0,100.0,1356341.06408691,0.0,0.0,0.0,1356341.06408691,12.0,12.0,,
ID194538,2018,CL-AR,Araucania,CODIHUE (P),40.0,2018-03-07,2018-03-08,-38.6664,-73.0544,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194538_u300_20180307.tif,ImgPreF_CL-AR_ID194538_u300_20180307.tif,ImgPosF_CL-AR_ID194538_u300_20180307.tif,RdNBR_CL-AR_ID194538_u300_20180307.tif,Severity_CL-AR_ID194538_u300_20180307.tif,FireScar_CL-AR_ID194538_u300_20180307.shp,Severity_CL-AR_ID194538_u300_20180307.shp,300.0,-38.66708308964071,-38.67220348676019,-73.0653719491454,-73.05243620905408,48.0,19.0,184531.755615234,0.0,9121.39495849609,101738.342834473,73672.0178222656,2.0,38.0,,
ID194545,2018,CL-AR,Araucania,PUMALAL,20.0,2018-03-11,2018-03-11,-38.6444,-72.4872,1,FireScar_CL-AR_Araucania_2018,FireScar_CL-AR_ID194545_u708_20180311.tif,ImgPreF_CL-AR_ID194545_u708_20180311.tif,ImgPosF_CL-AR_ID194545_u708_20180311.tif,RdNBR_CL-AR_ID194545_u708_20180311.tif,Severity_CL-AR_ID194545_u708_20180311.tif,FireScar_CL-AR_ID194545_u708_20180311.shp,Severity_CL-AR_ID194545_u708_20180311.shp,708.0,-38.6390556527762,-38.64821846867422,-72.4953909013716,-72.48622808547357,34.0,34.0,404995.214904785,0.0,0.0,0.0,404995.214904785,2.0,2.0,,
ID194612,2018,CL-LL,Los Lagos,DA VINCI,41.0,2017-11-27,2017-11-30,-41.4463,-72.9163,1,FireScar_CL-LL_LosLagos_2018,FireScar_CL-LL_ID194612_u350_20171127.tif,ImgPreF_CL-LL_ID194612_u350_20171127.tif,ImgPosF_CL-LL_ID194612_u350_20171127.tif,RdNBR_CL-LL_ID194612_u350_20171127.tif,Severity_CL-LL_ID194612_u350_20171127.tif,FireScar_CL-LL_ID194612_u350_20171127.shp,Severity_CL-LL_ID194612_u350_20171127.shp,350.0,-41.4369484366948,-41.44718923093377,-72.92388729189659,-72.91418548682809,36.0,38.0,398384.7431030271,0.0,0.0,62690.4661254883,335694.276977539,1.0,38.0,,
ID194614,2018,CL-LL,Los Lagos,EL ACEITE,75.0,2017-11-28,2017-12-03,-43.5883,-71.82,1,FireScar_CL-LL_LosLagos_2018,FireScar_CL-LL_ID194614_u350_20171128.tif,ImgPreF_CL-LL_ID194614_u350_20171128.tif,ImgPosF_CL-LL_ID194614_u350_20171128.tif,RdNBR_CL-LL_ID194614_u350_20171128.tif,Severity_CL-LL_ID194614_u350_20171128.tif,FireScar_CL-LL_ID194614_u350_20171128.shp,Severity_CL-LL_ID194614_u350_20171128.shp,350.0,-43.57269302468899,-43.59263562399646,-71.8208459545262,-71.80979667653153,41.0,74.0,551333.469055176,0.0,0.0,186385.327636719,364948.141418457,3.0,90.0,,
ID194622,2018,CL-LL,Los Lagos,EL SALTO,18.0,2017-11-30,2017-12-16,-43.5826,-72.0335,1,FireScar_CL-LL_LosLagos_2018,FireScar_CL-LL_ID194622_u278_20171130.tif,ImgPreF_CL-LL_ID194622_u278_20171130.tif,ImgPosF_CL-LL_ID194622_u278_20171130.tif,RdNBR_CL-LL_ID194622_u278_20171130.tif,Severity_CL-LL_ID194622_u278_20171130.tif,FireScar_CL-LL_ID194622_u278_20171130.shp,Severity_CL-LL_ID194622_u278_20171130.shp,278.0,-43.5751184759561,-43.58320331351318,-72.0418315144196,-72.03482465520347,26.0,30.0,148599.635559082,0.0,17597.3836669922,104281.052185059,26721.1997070312,2.0,41.0,,
ID194625,2018,CL-LL,Los Lagos,LOS PINIS,16.3,2017-12-01,2017-12-04,-41.6439,-73.15,1,FireScar_CL-LL_LosLagos_2018,FireScar_CL-LL_ID194625_u350_20171201.tif,ImgPreF_CL-LL_ID194625_u350_20171201.tif,ImgPosF_CL-LL_ID194625_u350_20171201.tif,RdNBR_CL-LL_ID194625_u350_20171201.tif,Severity_CL-LL_ID194625_u350_20171201.tif,FireScar_CL-LL_ID194625_u350_20171201.shp,Severity_CL-LL_ID194625_u350_20171201.shp,350.0,-41.6431117944003,-41.64823219151978,-73.1675103969498,-73.16104252690413,24.0,19.0,192193.690917969,0.0,0.0,50400.690246582,141793.000671387,1.0,24.0,,
ID194658,2018,CL-LL,Los Lagos,LA CAMPANA II,327.79,2018-01-21,2018-02-01,-41.6406,-73.2409,1,FireScar_CL-LL_LosLagos_2018,FireScar_CL-LL_ID194658_u270_20180121.tif,ImgPreF_CL-LL_ID194658_u270_20180121.tif,ImgPosF_CL-LL_ID194658_u270_20180121.tif,RdNBR_CL-LL_ID194658_u270_20180121.tif,Severity_CL-LL_ID194658_u270_20180121.tif,FireScar_CL-LL_ID194658_u270_20180121.shp,Severity_CL-LL_ID194658_u270_20180121.shp,270.0,-41.6363744297694,-41.65389157780974,-73.2559046209072,-73.21278548726944,160.0,65.0,2831876.75805664,0.0,170018.97644043,2201523.64910889,460334.132507324,2.0,215.0,,
ID194775,2018,CL-RM,Metropolitana,NOVICIADO,78.0,2017-10-23,2017-10-23,-33.4166,-70.8319,1,FireScar_CL-RM_Metropolitana_2018,FireScar_CL-RM_ID194775_u800_20171023.tif,ImgPreF_CL-RM_ID194775_u800_20171023.tif,ImgPosF_CL-RM_ID194775_u800_20171023.tif,RdNBR_CL-RM_ID194775_u800_20171023.tif,Severity_CL-RM_ID194775_u800_20171023.tif,FireScar_CL-RM_ID194775_u800_20171023.shp,Severity_CL-RM_ID194775_u800_20171023.shp,800.0,-33.4073572695925,-33.42676087972949,-70.83611274007441,-70.81778710827837,68.0,72.0,1849109.22473145,0.0,0.0,0.0,1849109.22473145,1.0,1.0,"ID194777, ID194979",
ID194777,2018,CL-RM,Metropolitana,LAS LILAS,152.0,2017-10-24,2017-10-24,-33.4075,-70.8242,1,FireScar_CL-RM_Metropolitana_2018,FireScar_CL-RM_ID194777_u800_20171024.tif,ImgPreF_CL-RM_ID194777_u800_20171024.tif,ImgPosF_CL-RM_ID194777_u800_20171024.tif,RdNBR_CL-RM_ID194777_u800_20171024.tif,Severity_CL-RM_ID194777_u800_20171024.tif,FireScar_CL-RM_ID194777_u800_20171024.shp,Severity_CL-RM_ID194777_u800_20171024.shp,800.0,-33.4076267641777,-33.42676087972946,-70.83611274007441,-70.8180566028636,67.0,71.0,1661803.99890137,0.0,0.0,0.0,1661803.99890137,1.0,1.0,"ID194775, ID194979",
ID194779,2018,CL-RM,Metropolitana,PARQUE BICENTENARIO,21.3,2017-10-25,2017-10-25,-33.5026,-70.7042,1,FireScar_CL-RM_Metropolitana_2018,FireScar_CL-RM_ID194779_u700_20171025.tif,ImgPreF_CL-RM_ID194779_u700_20171025.tif,ImgPosF_CL-RM_ID194779_u700_20171025.tif,RdNBR_CL-RM_ID194779_u700_20171025.tif,Severity_CL-RM_ID194779_u700_20171025.tif,FireScar_CL-RM_ID194779_u700_20171025.shp,Severity_CL-RM_ID194779_u700_20171025.shp,700.0,-33.5000634069136,-33.50572279320355,-70.7045993824793,-70.69732302867793,27.0,21.0,244010.516235352,0.0,0.0,0.0,244010.516235352,1.0,1.0,,
ID194789,2018,CL-RM,Metropolitana,CERRO CHENA 1,15.3,2017-11-07,2017-11-07,-33.5838,-70.7281,1,FireScar_CL-RM_Metropolitana_2018,FireScar_CL-RM_ID194789_u900_20171107.tif,ImgPreF_CL-RM_ID194789_u900_20171107.tif,ImgPosF_CL-RM_ID194789_u900_20171107.tif,RdNBR_CL-RM_ID194789_u900_20171107.tif,Severity_CL-RM_ID194789_u900_20171107.tif,FireScar_CL-RM_ID194789_u900_20171107.shp,Severity_CL-RM_ID194789_u900_20171107.shp,900.0,-33.5825287499958,-33.58791864170053,-70.7323573247586,-70.72238602510487,37.0,20.0,144325.608459473,0.0,0.0,0.0,144325.608459473,2.0,2.0,ID194938,
ID194794,2018,CL-RM,Metropolitana,TERMAS INTERNACIONALES,267.0,2017-11-09,2017-11-11,-33.0625,-70.8748,1,FireScar_CL-RM_Metropolitana_2018,FireScar_CL-RM_ID194794_u530_20171109.tif,ImgPreF_CL-RM_ID194794_u530_20171109.tif,ImgPosF_CL-RM_ID194794_u530_20171109.tif,RdNBR_CL-RM_ID194794_u530_20171109.tif,Severity_CL-RM_ID194794_u530_20171109.tif,FireScar_CL-RM_ID194794_u530_20171109.shp,Severity_CL-RM_ID194794_u530_20171109.shp,530.0,-33.0645601571725,-33.08423326189473,-70.8838132816612,-70.86548764986516,68.0,73.0,1940477.02838135,0.0,0.0,193291.273498535,1747185.75488281,2.0,158.0,"ID195120, ID195157",
ID194798,2018,CL-RM,Metropolitana,CUESTA CHACABUCO,145.0,2017-11-11,2017-11-12,-32.996,-70.7123,1,FireScar_CL-RM_Metropolitana_2018,FireScar_CL-RM_ID194798_u550_20171111.tif,ImgPreF_CL-RM_ID194798_u550_20171111.tif,ImgPosF_CL-RM_ID194798_u550_20171111.tif,RdNBR_CL-RM_ID194798_u550_20171111.tif,Severity_CL-RM_ID194798_u550_20171111.tif,FireScar_CL-RM_ID194798_u550_20171111.shp,Severity_CL-RM_ID194798_u550_20171111.shp,550.0,-32.9839812761869,-33.00257640256819,-70.7175351225706,-70.70163494204166,59.0,69.0,1492775.24829102,0.0,0.0,98615.3955688477,1394159.85272217,1.0,84.0,,
